                  沪深300 (000300) 
      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   	  VOL.VOLUME	  VOL.MAVOL1	  VOL.MAVOL2	 ZQER.ER1   	 ZQER.ER2   	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	 
 2013/12/18	 2356.70	 2368.58	 2350.45	 2357.23	       40015208	    2379.70	    2413.55	    2417.48	    2406.28	40015208.00	50946048.00	59073332.00	       0.23	       0.10	      -4.26	       6.85	     -22.20	
 2013/12/19	 2366.20	 2370.99	 2331.19	 2332.41	       48095680	    2364.10	    2400.00	    2413.60	    2404.71	48095680.00	50534808.00	56111924.00	       0.26	       0.08	      -9.36	       3.61	     -25.92	
 2013/12/20	 2335.05	 2338.88	 2278.10	 2278.14	       65204208	    2338.40	    2382.55	    2407.60	    2402.13	65204208.00	53275852.00	56020992.00	       0.35	       0.12	     -17.57	      -0.63	     -33.89	
 2013/12/23	 2283.80	 2295.76	 2259.57	 2284.60	       45580284	    2321.70	    2365.95	    2402.40	    2399.00	45580284.00	49476404.00	54862644.00	       0.31	       0.15	     -23.30	      -5.16	     -36.27	
 2013/12/24	 2291.13	 2312.83	 2270.24	 2288.25	       45599168	    2308.20	    2349.45	    2397.45	    2396.41	45599168.00	48899688.00	52728628.00	       0.29	       0.13	     -27.23	      -9.58	     -35.30	
 2013/12/25	 2291.75	 2305.61	 2281.60	 2305.11	       44005328	    2297.70	    2338.70	    2391.98	    2394.34	44005328.00	49697588.00	50321816.00	       0.33	       0.10	     -28.65	     -13.39	     -30.51	
 2013/12/26	 2299.97	 2301.49	 2263.92	 2265.33	       51497564	    2284.30	    2324.20	    2383.27	    2392.37	51497564.00	50377524.00	50456168.00	       0.50	       0.10	     -32.61	     -17.23	     -30.75	
 2013/12/27	 2268.53	 2315.18	 2264.39	 2303.48	       53389156	    2289.30	    2313.85	    2376.48	    2390.83	53389156.00	48013312.00	50644584.00	       0.35	       0.07	     -32.30	     -20.25	     -24.10	
 2013/12/30	 2313.38	 2316.62	 2295.64	 2299.46	       48414308	    2292.30	    2307.00	    2370.50	    2389.01	48414308.00	48580200.00	49028300.00	       0.32	       0.09	     -32.01	     -22.60	     -18.81	
 2013/12/31	 2289.01	 2333.07	 2287.12	 2330.03	       56631072	    2300.60	    2304.40	    2364.88	    2387.14	56631072.00	50787124.00	49843404.00	       0.30	       0.09	     -28.97	     -23.87	     -10.20	
 2014/01/02	 2323.43	 2325.99	 2310.65	 2321.98	       45194292	    2304.00	    2300.85	    2357.20	    2384.95	45194292.00	51024692.00	50361140.00	       0.44	       0.11	     -26.91	     -24.48	      -4.86	
 2014/01/03	 2311.97	 2314.84	 2280.89	 2290.78	       59782644	    2309.10	    2296.70	    2348.35	    2382.64	59782644.00	52682752.00	51530136.00	       0.47	       0.11	     -27.48	     -25.08	      -4.79	
 2014/01/06	 2286.37	 2286.37	 2229.33	 2238.64	       66300404	    2296.20	    2292.75	    2337.65	    2378.81	66300404.00	55264872.00	51639092.00	       0.52	       0.18	     -31.77	     -26.42	     -10.70	
 2014/01/07	 2222.31	 2246.79	 2218.65	 2238.00	       43753104	    2283.90	    2288.10	    2327.02	    2374.90	43753104.00	54332620.00	51456408.00	       0.52	       0.19	     -34.82	     -28.10	     -13.44	
 2014/01/08	 2240.64	 2262.58	 2228.42	 2241.91	       51348856	    2266.30	    2283.45	    2316.45	    2371.14	51348856.00	53275852.00	52031488.00	       0.51	       0.18	     -36.50	     -29.78	     -13.44	
 2014/01/09	 2236.97	 2258.89	 2220.80	 2222.22	       55987040	    2246.40	    2275.20	    2306.95	    2367.82	55987040.00	55435264.00	53229976.00	       0.49	       0.16	     -38.97	     -31.61	     -14.71	
 2014/01/10	 2216.52	 2224.49	 2200.22	 2204.85	       54169292	    2229.10	    2269.10	    2296.65	    2364.35	54169292.00	54311320.00	53497036.00	       0.51	       0.17	     -41.85	     -33.66	     -16.37	
 2014/01/13	 2207.00	 2222.07	 2183.60	 2193.68	       50122772	    2220.20	    2258.20	    2286.02	    2360.48	50122772.00	51077120.00	53170996.00	       0.51	       0.19	     -44.51	     -35.83	     -17.37	
 2014/01/14	 2192.84	 2214.12	 2179.91	 2212.85	       54049948	    2215.10	    2249.50	    2278.25	    2356.17	54049948.00	53134952.00	53733784.00	       0.39	       0.21	     -44.57	     -37.58	     -13.98	
 2014/01/15	 2210.02	 2215.90	 2193.80	 2208.94	       48962396	    2208.50	    2237.40	    2270.90	    2352.22	48962396.00	52658176.00	52967016.00	       0.38	       0.20	     -44.42	     -38.95	     -10.94	
 2014/01/16	 2209.45	 2227.26	 2201.56	 2211.84	       52298904	    2206.40	    2226.40	    2263.63	    2348.77	52298904.00	51919256.00	53677260.00	       0.37	       0.18	     -43.56	     -39.87	      -7.38	
 2014/01/17	 2203.82	 2205.97	 2175.88	 2178.49	       50273156	    2201.20	    2215.15	    2255.93	    2345.07	50273156.00	51141016.00	52726168.00	       0.39	       0.19	     -45.05	     -40.90	      -8.29	
 2014/01/20	 2173.65	 2182.46	 2156.46	 2165.99	       40560152	    2195.60	    2207.90	    2250.32	    2341.70	40560152.00	49227368.00	50152244.00	       0.32	       0.18	     -46.70	     -42.06	      -9.28	
 2014/01/21	 2168.42	 2197.92	 2168.42	 2187.41	       40306248	    2190.60	    2202.85	    2245.48	    2338.73	40306248.00	46481408.00	49808180.00	       0.26	       0.15	     -45.76	     -42.80	      -5.91	
 2014/01/22	 2190.43	 2244.13	 2187.53	 2243.80	       70641376	    2197.50	    2203.00	    2243.23	    2336.58	70641376.00	50816616.00	51737396.00	       0.11	       0.10	     -40.00	     -42.24	       4.49	
 2014/01/23	 2242.24	 2248.92	 2228.06	 2231.89	       56345952	    2201.50	    2203.95	    2239.57	    2333.66	56345952.00	51625984.00	51772620.00	       0.18	       0.15	     -35.98	     -40.99	      10.02	
 2014/01/24	 2225.76	 2257.36	 2222.89	 2245.68	       61167672	    2214.90	    2208.05	    2238.57	    2331.52	61167672.00	53805056.00	52473036.00	       0.05	       0.11	     -31.32	     -39.05	      15.47	
 2014/01/27	 2233.01	 2233.23	 2211.80	 2215.92	       70344248	    2224.90	    2210.25	    2234.23	    2328.71	70344248.00	59762280.00	54494824.00	       0.23	       0.14	     -29.68	     -37.18	      14.99	
 2014/01/28	 2220.78	 2233.26	 2205.97	 2219.86	       53269128	    2231.40	    2211.00	    2230.25	    2326.03	53269128.00	62352588.00	54417000.00	       0.21	       0.13	     -27.75	     -35.29	      15.08	
 2014/01/29	 2225.71	 2233.06	 2219.93	 2227.78	       50222716	    2228.20	    2212.85	    2225.13	    2323.43	50222716.00	58269696.00	54543156.00	       0.28	       0.13	     -25.29	     -33.29	      16.01	
 2014/01/30	 2223.16	 2223.16	 2200.22	 2202.45	       43632304	    2222.30	    2211.90	    2219.15	    2320.91	43632304.00	55726900.00	53676440.00	       0.32	       0.13	     -25.09	     -31.65	      13.12	
 2014/02/07	 2187.34	 2212.50	 2177.12	 2212.48	       50459316	    2215.70	    2215.30	    2215.23	    2318.77	50459316.00	53585512.00	53695284.00	       0.22	       0.11	     -23.85	     -30.09	      12.48	
 2014/02/10	 2221.54	 2270.19	 2221.54	 2267.53	       83065712	    2226.00	    2225.45	    2216.68	    2318.10	83065712.00	56129944.00	57946112.00	       0.08	       0.03	     -18.22	     -27.72	      19.00	
 2014/02/11	 2267.74	 2296.52	 2262.60	 2285.56	       99229832	    2239.20	    2235.30	    2219.07	    2317.60	99229832.00	65323008.00	63837800.00	       0.13	       0.02	     -12.16	     -24.61	      24.90	
 2014/02/12	 2286.19	 2294.32	 2276.44	 2291.25	       76592160	    2251.90	    2240.05	    2221.52	    2316.78	76592160.00	70595376.00	64432536.00	       0.13	       0.04	      -6.82	     -21.05	      28.46	
 2014/02/13	 2288.45	 2307.47	 2278.26	 2279.55	       96217792	    2267.30	    2244.80	    2224.38	    2316.64	96217792.00	81113904.00	68420400.00	       0.15	       0.01	      -3.49	     -17.54	      28.10	
 2014/02/14	 2278.40	 2295.85	 2274.43	 2295.57	       67082996	    2283.90	    2249.80	    2228.93	    2316.49	67082996.00	84438224.00	69011864.00	       0.25	       0.01	       0.44	     -13.94	      28.76	
 2014/02/17	 2308.79	 2315.58	 2293.55	 2311.65	       87831664	    2292.80	    2259.40	    2234.82	    2315.85	87831664.00	85390128.00	70760040.00	       0.31	       0.03	       4.79	     -10.20	      29.97	
 2014/02/18	 2310.31	 2310.31	 2276.11	 2282.44	       87049744	    2292.00	    2265.60	    2238.30	    2313.40	87049744.00	82953832.00	74138416.00	       0.18	       0.13	       5.82	      -6.99	      25.62	
 2014/02/19	 2280.93	 2317.42	 2274.15	 2308.66	       99352560	    2295.60	    2273.75	    2243.30	    2311.68	99352560.00	87506944.00	79051160.00	       0.24	       0.09	       8.65	      -3.87	      25.02	
 2014/02/20	 2314.09	 2331.70	 2286.20	 2287.44	      106439536	    2297.20	    2282.25	    2247.07	    2309.39	106439536.00	89550032.00	85331968.00	       0.18	       0.12	       9.07	      -1.28	      20.70	
 2014/02/21	 2284.03	 2287.87	 2250.65	 2264.29	       76368992	    2290.90	    2287.40	    2251.35	    2306.96	76368992.00	91407976.00	87923096.00	       0.21	       0.13	       7.45	       0.47	      13.97	
 2014/02/24	 2246.72	 2246.72	 2194.16	 2214.51	       89215936	    2271.40	    2282.10	    2253.77	    2303.90	89215936.00	91684864.00	88537496.00	       0.11	       0.16	       2.13	       0.80	       2.66	
 2014/02/25	 2216.51	 2225.21	 2150.09	 2157.91	       93237552	    2246.60	    2269.30	    2252.30	    2300.06	93237552.00	92923496.00	87938664.00	       0.06	       0.19	      -6.58	      -0.68	     -11.81	
 2014/02/26	 2147.74	 2164.70	 2137.08	 2163.40	       77993296	    2217.50	    2256.55	    2248.30	    2296.32	77993296.00	88652184.00	88079568.00	       0.18	       0.19	     -12.89	      -3.12	     -19.54	
 2014/02/27	 2170.81	 2180.06	 2150.14	 2154.11	       90104296	    2190.80	    2244.00	    2244.40	    2291.98	90104296.00	85385216.00	87467624.00	       0.18	       0.22	     -18.43	      -6.18	     -24.50	
 2014/02/28	 2149.45	 2180.47	 2133.55	 2178.97	       76668056	    2173.80	    2232.35	    2241.07	    2287.64	76668056.00	85444200.00	88426088.00	       0.15	       0.22	     -20.57	      -9.06	     -23.03	
 2014/03/03	 2173.91	 2194.22	 2167.91	 2190.37	       82072312	    2169.00	    2220.20	    2239.80	    2283.50	82072312.00	84015512.00	87850192.00	       0.06	       0.21	     -21.11	     -11.47	     -19.28	
 2014/03/04	 2183.86	 2188.60	 2161.59	 2184.27	       73069248	    2174.20	    2210.40	    2238.00	    2279.58	73069248.00	79981776.00	86452632.00	       0.08	       0.20	     -21.78	     -13.53	     -16.50	
 2014/03/05	 2187.35	 2189.09	 2159.59	 2163.98	       61332016	    2174.30	    2195.90	    2234.82	    2274.94	61332016.00	76649264.00	82650728.00	       0.14	       0.24	     -23.67	     -15.56	     -16.23	
 2014/03/06	 2159.40	 2181.43	 2136.45	 2173.63	       69093768	    2178.30	    2184.55	    2233.40	    2269.92	69093768.00	72446768.00	78915992.00	       0.07	       0.26	     -24.12	     -17.27	     -13.69	
 2014/03/07	 2170.04	 2189.39	 2161.44	 2168.36	       64265176	    2176.10	    2174.95	    2231.18	    2264.92	64265176.00	69966232.00	77705216.00	       0.10	       0.26	     -24.61	     -18.74	     -11.74	
 2014/03/10	 2149.68	 2149.68	 2095.07	 2097.79	       71416408	    2157.60	    2163.30	    2222.70	    2259.01	71416408.00	67836312.00	75925912.00	       0.39	       0.29	     -30.34	     -21.06	     -18.57	
 2014/03/11	 2092.61	 2118.79	 2088.73	 2108.66	       57621244	    2142.50	    2158.35	    2213.82	    2253.31	57621244.00	64744652.00	72363216.00	       0.41	       0.28	     -33.63	     -23.57	     -20.10	
 2014/03/12	 2102.80	 2130.59	 2090.76	 2114.13	       70069744	    2132.50	    2153.40	    2204.98	    2247.65	70069744.00	66492824.00	71571048.00	       0.41	       0.28	     -35.38	     -25.93	     -18.89	
 2014/03/13	 2119.55	 2149.44	 2115.99	 2140.33	       69226032	    2125.80	    2152.05	    2198.02	    2243.12	69226032.00	66519040.00	69482904.00	       0.31	       0.23	     -34.25	     -27.60	     -13.31	
 2014/03/14	 2129.87	 2140.38	 2109.57	 2122.84	       58617736	    2116.80	    2146.45	    2189.40	    2238.32	58617736.00	65390184.00	67678208.00	       0.39	       0.24	     -34.38	     -28.95	     -10.85	
 2014/03/17	 2132.79	 2143.20	 2118.95	 2143.04	       52409444	    2125.80	    2141.70	    2180.95	    2233.93	52409444.00	61587456.00	64711884.00	       0.38	       0.21	     -32.48	     -29.66	      -5.63	
 2014/03/18	 2146.12	 2152.46	 2134.92	 2138.13	       55354132	    2131.70	    2137.10	    2173.75	    2230.10	55354132.00	61136896.00	62940776.00	       0.34	       0.19	     -31.01	     -29.93	      -2.15	
 2014/03/19	 2131.28	 2131.28	 2101.29	 2120.87	       59303904	    2133.10	    2132.80	    2164.35	    2226.18	59303904.00	58982400.00	62737612.00	       0.45	       0.19	     -30.88	     -30.12	      -1.52	
 2014/03/20	 2116.19	 2134.79	 2086.50	 2086.97	       67631288	    2122.40	    2124.10	    2154.32	    2221.68	67631288.00	58664552.00	62591796.00	       0.47	       0.22	     -33.13	     -30.72	      -4.82	
 2014/03/21	 2079.87	 2163.23	 2077.76	 2158.80	      104024808	    2129.50	    2123.15	    2149.05	    2218.77	104024808.00	67744560.00	66567372.00	       0.22	       0.13	     -28.79	     -30.33	       3.10	
 2014/03/24	 2161.90	 2186.73	 2150.87	 2176.55	      104491984	    2136.20	    2131.00	    2147.15	    2217.08	104491984.00	78161512.00	69874480.00	       0.09	       0.08	     -23.64	     -28.99	      10.71	
 2014/03/25	 2170.78	 2191.49	 2164.67	 2174.44	       86877512	    2143.50	    2137.60	    2147.98	    2215.25	86877512.00	84464432.00	72800664.00	       0.04	       0.09	     -19.51	     -27.10	      15.18	
 2014/03/26	 2181.23	 2186.08	 2165.22	 2171.05	       58276176	    2153.50	    2143.30	    2148.35	    2213.29	58276176.00	84259632.00	71621016.00	       0.02	       0.09	     -16.31	     -24.94	      17.25	
 2014/03/27	 2168.34	 2186.89	 2146.92	 2155.71	       71275136	    2167.30	    2144.85	    2148.45	    2210.81	71275136.00	84988720.00	71826640.00	       0.00	       0.12	     -14.85	     -22.92	      16.14	
 2014/03/28	 2154.51	 2172.67	 2144.58	 2151.96	       70086072	    2166.00	    2147.75	    2147.10	    2208.92	70086072.00	78200832.00	72972696.00	       0.07	       0.09	     -13.84	     -21.11	      14.54	
 2014/03/31	 2156.05	 2165.25	 2134.42	 2146.30	       55457488	    2159.90	    2148.05	    2144.88	    2206.30	55457488.00	68395008.00	73278256.00	       0.12	       0.13	     -13.34	     -19.55	      12.43	
 2014/04/01	 2143.72	 2170.10	 2141.15	 2163.11	       48866404	    2157.70	    2150.60	    2143.85	    2204.03	48866404.00	60792832.00	72628632.00	       0.06	       0.11	     -11.45	     -17.93	      12.96	
 2014/04/02	 2166.07	 2182.68	 2164.01	 2180.73	       65039256	    2159.60	    2156.55	    2144.68	    2201.54	65039256.00	62144512.00	73202072.00	       0.04	       0.13	      -8.44	     -16.03	      15.19	
 2014/04/03	 2188.64	 2196.14	 2160.75	 2165.01	       71536032	    2161.40	    2164.35	    2144.23	    2198.93	71536032.00	62196940.00	73592832.00	       0.02	       0.13	      -7.23	     -14.27	      14.08	
 2014/04/04	 2157.98	 2186.15	 2155.28	 2185.47	       47945888	    2168.10	    2167.05	    2145.10	    2197.17	47945888.00	57769984.00	67985408.00	       0.04	       0.09	      -4.58	     -12.33	      15.51	
 2014/04/08	 2179.92	 2243.97	 2178.90	 2237.32	       97219120	    2186.40	    2173.15	    2152.07	    2197.15	97219120.00	66120908.00	67257960.00	       0.37	       0.00	       1.69	      -9.53	      22.44	
 2014/04/09	 2239.79	 2246.79	 2228.99	 2238.62	       66357268	    2201.40	    2179.55	    2158.57	    2197.16	66357268.00	69618896.00	65205864.00	       0.35	       0.00	       6.69	      -6.28	      25.95	
 2014/04/10	 2241.45	 2290.74	 2229.51	 2273.76	      114545408	    2220.00	    2189.80	    2166.55	    2197.68	114545408.00	79521384.00	70832944.00	       0.40	       0.03	      13.33	      -2.36	      31.39	
 2014/04/11	 2269.56	 2281.10	 2261.13	 2270.67	       90615896	    2241.20	    2201.30	    2173.07	    2198.49	90615896.00	83337216.00	72767080.00	       0.35	       0.04	      18.14	       1.74	      32.80	
 2014/04/14	 2267.94	 2275.83	 2255.46	 2268.61	       62265000	    2257.80	    2212.95	    2180.35	    2199.56	62265000.00	86199504.00	71984744.00	       0.40	       0.05	      21.53	       5.70	      31.67	
 2014/04/15	 2261.41	 2261.47	 2225.68	 2229.46	       68218128	    2256.20	    2221.30	    2184.68	    2200.15	68218128.00	80401200.00	73261056.00	       0.23	       0.03	      20.82	       8.72	      24.20	
 2014/04/16	 2223.47	 2245.31	 2221.15	 2232.53	       51678008	    2255.00	    2228.20	    2189.40	    2200.48	51678008.00	77465192.00	73542040.00	       0.25	       0.02	      20.28	      11.03	      18.48	
 2014/04/17	 2238.78	 2241.62	 2221.95	 2224.80	       48333628	    2245.30	    2232.65	    2194.60	    2200.75	48333628.00	64222004.00	71871696.00	       0.28	       0.01	      19.00	      12.63	      12.74	
 2014/04/18	 2215.88	 2228.77	 2203.05	 2224.48	       50757996	    2236.00	    2238.60	    2201.48	    2200.96	50757996.00	56249548.00	69793384.00	       0.41	       0.01	      17.76	      13.65	       8.21	
 2014/04/21	 2209.94	 2231.71	 2186.76	 2187.25	       56278280	    2219.70	    2238.75	    2202.90	    2201.10	56278280.00	55053516.00	70626512.00	       0.09	       0.01	      13.61	      13.64	      -0.07	
 2014/04/22	 2184.02	 2196.85	 2165.07	 2196.80	       57094696	    2213.20	    2234.70	    2203.93	    2201.62	57094696.00	52828568.00	66614888.00	       0.07	       0.03	      10.97	      13.11	      -4.28	
 2014/04/23	 2191.23	 2205.59	 2187.39	 2194.67	       47763532	    2205.60	    2230.30	    2204.93	    2201.73	47763532.00	52045416.00	64755304.00	       0.07	       0.01	       8.60	      12.21	      -7.21	
 2014/04/24	 2192.77	 2209.45	 2186.76	 2190.47	       45058912	    2198.70	    2222.00	    2205.90	    2200.85	45058912.00	51391692.00	57806848.00	       0.07	       0.05	       6.32	      11.03	      -9.42	
